"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"Dnig.1LG0000170.1",0.0144895557950932,0.0387436663396875,0.00730013600917318,0.00842235502669886,0.00906752893196321,0.0471395736346828,0.0190148906155043,0.0758209792989877,0.293707008975046,0.00728249860007978,0.0383466085690683,0.00799088348503437,0.00883481233768415,0.0161266415060179,0.0110588792157089,0.0751169216191097,0.00754036482531297,0.00992131970459953,0.296681528782334,0.00739384672821407
"Dnig.1LG0000190.1",0.000900635970640937,0.00108730962927846,0.764039746003977,0.0116525759848034,0.00473403804780963,0.000911055758199074,0.00187567004946242,0.000955768247824143,0.000797793626335263,0.0676703618799036,0.000779435543900152,0.0216899620846759,0.0175623758672848,0.00174715653977407,0.00372900966992614,0.000888776752484559,0.0793828737712948,0.00158346504278785,0.000739440623250018,0.0172725489063877
"Dnig.1LG0000210.1",0.0275145220194614,0.0633206319881621,0.0153878112943493,0.0170495423329101,0.017272303122732,0.0555095524725201,0.0359938065976118,0.10168028625868,0.184830860179698,0.0149580546730614,0.0534986489413796,0.0176781986923915,0.0187857271343398,0.0295094871587196,0.0222438215680534,0.132011203390161,0.0163035822872414,0.0201011120036765,0.141637699398266,0.0147131484865851
"Dnig.1LG0000220.1",0.000959541081699524,0.00112351776226712,0.138662816964334,0.00875075318363576,0.00381893241529342,0.000976330233482652,0.00191082393768459,0.00101184856635326,0.000848185326663243,0.0261446092746353,0.000836909436869595,0.061790383286029,0.0180929507286345,0.00168447529780832,0.0035069405159282,0.000934466877447284,0.716306580252173,0.00168915425399205,0.000791891088661626,0.0101588895164073
"Dnig.1LG0000280.1",0.160592895798715,0.0422688129774327,0.0216765825542867,0.0222707389538115,0.024427542408706,0.0528953223875678,0.0298786615015683,0.0476636192598256,0.0709476537536577,0.0215246223749199,0.143838027029485,0.0232177272584677,0.0224595389194567,0.0326854947663594,0.024332683827129,0.0697551717565177,0.0222024006713417,0.0632003684352046,0.0822623531804995,0.021899782185047
"Dnig.1LG0000290.1",0.00124607617878185,0.00188923002545776,0.0633724832451627,0.0582063148658319,0.0149883978972937,0.00133782925762159,0.00349934498822553,0.00155451250385426,0.00126006077992985,0.629641217490745,0.00111067583831773,0.0122062634705541,0.0300055471004572,0.00359389370262448,0.00898416154044169,0.00146901280927941,0.0245737195581348,0.00202931332333407,0.00112059531450212,0.13791135010945
"Dnig.1LG0000300.1",0.00171113667227086,0.00210789363396941,0.17457071877054,0.0163968479815046,0.00698221719705075,0.00186298143473186,0.003672462707175,0.00191284259830629,0.00158690161684609,0.0433044186990577,0.0015467537565336,0.119667551606904,0.0386703286167801,0.00311905611834437,0.00667537665412623,0.00172327593389375,0.552323949573761,0.0029359400222125,0.00148514141430108,0.0177442049916914
"Dnig.1LG0000310.1",0.0015749598472088,0.00236103459807176,0.0499647474738886,0.0655864785241567,0.0222493731719227,0.00171631706245297,0.00433934518702976,0.00194320772158439,0.00157825693009802,0.269564074892216,0.0014137016936559,0.0123241912694696,0.0274327621913584,0.00456976860574959,0.010792202857189,0.00181566978545624,0.0224065789148115,0.00255576956086656,0.00141458844189775,0.494396971270916
"Dnig.1LG0000320.1",0.00245952123096067,0.00402801339825327,0.20574628033636,0.0919798184820167,0.021052336182082,0.00293410802790307,0.00792130210662269,0.00340947927958497,0.00270613669541222,0.220956547689087,0.00231792156127709,0.041807718881445,0.194441642972287,0.00698616333401022,0.0195799618198115,0.00307792284102013,0.0939902346313269,0.00389902846327699,0.00241099283697232,0.0682948692302896
"Dnig.1LG0000330.1",0.00613331922133249,0.0105512462891953,0.120536572647723,0.0753685517636284,0.0311510553759196,0.00911949180430422,0.0213535395233886,0.00966431451032469,0.00750972688944487,0.088988545217211,0.00646769466410339,0.113929879223934,0.2349325701704,0.015188707888291,0.0379772783273679,0.0078335617889399,0.131643015855043,0.00922284897818219,0.00691778447036652,0.0555102953909003
"Dnig.1LG0000340.1",0.0017082909071273,0.00189529367551084,0.177102650754556,0.0136264980543096,0.00629003407566421,0.00168921732589466,0.00316162574250634,0.00171747593819855,0.00145180147962831,0.0402883535811602,0.00146813921525098,0.106816474106065,0.0260301885873323,0.00281082514688763,0.00564676873707717,0.00159170848102876,0.58570570538293,0.0030682375016406,0.00136562229357023,0.0165650890136609
"Dnig.1LG0000360.1",0.00870881309077114,0.0269665948772832,0.0589834201544994,0.107343931684855,0.0567216956684849,0.011571723949342,0.0611456800468471,0.0200724966994876,0.0146382560267045,0.0603960800426934,0.0089065369375973,0.051944634227525,0.143563958179509,0.0481717496327614,0.166823227911809,0.0198856970900691,0.0589395570649831,0.0115447107087591,0.0112960705521716,0.0523751654538469
